510, 003076FFF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.00E+13,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1.11E+16,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1.10E+15,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.00E+17,1,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1.10E+12,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1.11E+17,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.10E+13,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,3.00E+52,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0, 5FFF,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+12,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1.01E+28,,
511, 003074FFF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.11E+13,0,0,1,1,1,1,0,1,0,1,0,0,1,0,0,1,1.11E+16,0,1,1,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1.10E+15,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1.10E+17,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1.11E+15,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1.01E+17,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.11E+13,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0, 1465B,0,1,0,1,0,0,0,1,1,0,0,1,0,1,1,0,1,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1.01E+28,,
512, 003074FFF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.00E+14,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.10E+16,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1.11E+15,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1.01E+14,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,1.10E+15,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1.00E+17,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0, 1539B,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1.01E+28,,
513, 0020F6FFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.10E+13,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1.01E+15,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,11011001001,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1.01E+16,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1.10E+15,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1.00E+17,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0, 3ED92,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,0, 5FFF,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.01E+28,,
514, 0020F6FFF,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.10E+12,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1.11E+17,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1.00E+13,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,1.11E+16,0,1,1,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1.10E+15,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1.00E+17,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.10E+13,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,28788,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0, 5FFF,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1.01E+28,,
515, 0002E4FFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.11E+15,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1.01E+17,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1.11E+13,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1.11E+16,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,1.10E+15,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1.10E+17,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0, 2DE83,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1.01E+28,,
516, 000AE4FFF,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1.00E+17,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1.00E+14,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1.10E+16,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1.11E+15,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1.01E+14,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 045C9,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
517, 003864FFF,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1.00E+17,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1.10E+13,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1.01E+15,0,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,10111001010,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1.01E+16,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.10E+13,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 1AD11,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1.01E+28,,
518, 001A64FFF,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.00E+17,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1.11E+12,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1.11E+17,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1.00E+13,0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1.11E+16,0,1,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.10E+13,0,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 0EBA7,0,0,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1.01E+28,,
519, 001A64FFF,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,0,1.10E+15,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1.10E+17,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1.11E+15,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1.01E+17,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1.11E+13,0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1.11E+16,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+13,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,38460,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
520, 000276FFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.11E+15,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1.00E+14,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.10E+15,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1.00E+17,1,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1.00E+14,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1.10E+16,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.11E+13,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,1,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 21D19,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1, 5FFF,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1.01E+28,,
521, 001274FFF,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1101100110,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1.00E+16,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1.10E+15,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1.00E+17,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1.10E+13,0,0,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1.10E+15,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+13,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 34A30,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1.01E+28,,
522, 003074FFF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.00E+13,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1.11E+16,0,1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1.01E+15,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1.00E+17,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,1,0,1.11E+12,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1.11E+17,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,1.11E+15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+13,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 0B177,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1.01E+28,,
523, 003064FFF,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1, F,1,1,1,1,0,1,1.11E+13,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1.11E+16,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1.10E+15,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,1.10E+17,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1.11E+15,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1.01E+17,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.11E+13,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,1.01E+28,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1.11E+31,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,1,0,1.00E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,1,1.01E+19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1, 1E741,0,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1, 1FFF,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10E+12,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.10E+12,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,1.01E+28,,
